Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
1624	All Data	00e1c026fe2ac3e0d48a9827356051b5	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:15:40	America/New_York	9	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2015-10-15 01:15:10	jPostIncrement	2	0	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC17			CS401Fall20151	8.66	1444871749	
1625	All Data	a684f146e9814bcabd65e24865a67e47	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:15:56	America/New_York	16	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2015-10-15 01:15:10	jPostIncrement	3	0	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC17			CS401Fall20151	12.18	1444871768	
1626	All Data	63350fff746b2598cce0c796f745b300	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:16:10	America/New_York	14	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2015-10-15 01:15:10	jPostIncrement	4	1	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC17			CS401Fall20151	12.4	1444871782	
1627	All Data	601580c88ffb2d5c5a61dec7ba21eb2d	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:16:27	America/New_York	17	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2015-10-15 01:16:10	jPostDecrement	1	1	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC71			CS401Fall20151	10.18	1444871797	
1628	All Data	32c2072ebe32dbac7d9fcb0e28958bce	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:16:41	America/New_York	14	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2015-10-15 01:16:27	jPreDecrement	1	1	CORRECT								IntDataType		PreDecrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC33			CS401Fall20151	47.26	1444871848	
1629	All Data	1fe4feac8496157c7168661635f3e498	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:17:33	America/New_York	52	ATTEMPT				Primitive_Data_Types	jDouble1	1	2015-10-15 01:16:41	jDouble1	1	1	CORRECT								AddExpression		DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																								Single-KC		KC78			CS401Fall20151	12.4	1444871865	
1630	All Data	cf47aec0253d59fe122a68d6a59e95ba	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:18:00	America/New_York	27	ATTEMPT				Arithmetic_Operations	jMathFuc1	1	2015-10-15 01:17:33	jMathFuc1	1	1	CORRECT								AddExpression		DoubleDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.sqrt																																																																																										Single-KC		KC64			CS401Fall20151	31.79	1444871912	
1631	All Data	45f5c1fa8fda63aa20a499cdb5794165	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:18:37	America/New_York	37	ATTEMPT				Arithmetic_Operations	jMathFuc2	1	2015-10-15 01:18:00	jMathFuc2	1	0	INCORRECT								ExplicitTypeCasting		ExpressionStatement		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.pow																																																																																								Single-KC		KC65			CS401Fall20151	12.31	1444871929	
1632	All Data	20c31f0086dfb92b6810330813e9b950	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:18:55	America/New_York	18	ATTEMPT				Arithmetic_Operations	jMathFuc2	1	2015-10-15 01:18:00	jMathFuc2	2	1	CORRECT								ExplicitTypeCasting		ExpressionStatement		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.pow																																																																																								Single-KC		KC65			CS401Fall20151	7.37	1444871942	
1633	All Data	3e198ce6397e418bc0780a668a7582fe	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:19:06	America/New_York	11	ATTEMPT				Primitive_Data_Types	jInt_Long	1	2015-10-15 01:18:55	jInt_Long	1	1	CORRECT								DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.round																																																																																								Single-KC		KC58			CS401Fall20151	15.56	1444871962	
1634	All Data	ac21de2db547899299da1f2994219166	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:19:28	America/New_York	22	ATTEMPT				Arithmetic_Operations	jMathAbs	1	2015-10-15 01:19:06	jMathAbs	1	0	INCORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.abs																																																																																														Single-KC		KC42			CS401Fall20151	10.24	1444871978	
1635	All Data	382baea5f61cac1e8ef6b6463ae3960d	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:19:42	America/New_York	14	ATTEMPT				Arithmetic_Operations	jMathAbs	1	2015-10-15 01:19:06	jMathAbs	2	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.abs																																																																																														Single-KC		KC42			CS401Fall20151	10.77	1444871993	
1636	All Data	92d79ad2a40170d1d77f0e4745891de7	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:20:01	America/New_York	19	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2015-10-15 01:19:42	jMathCeil	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.ceil																																																																																														Single-KC		KC96			CS401Fall20151	32.49	1444872033	
1637	All Data	7e526c9cf1d72bdf4b12cdcb4413d495	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:20:38	America/New_York	37	ATTEMPT				Constants	jConstants3	1	2015-10-15 01:20:01	jConstants3	1	1	CORRECT								AddExpression		ConstantInvocation		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math																																																																																						Single-KC		KC43			CS401Fall20151	15.04	1444872053	
1638	All Data	a78754ee850a5e21587deb19d3922761	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:20:57	America/New_York	19	ATTEMPT				Arithmetic_Operations	jDivision	1	2015-10-15 01:20:38	jDivision	1	1	CORRECT								AddExpression		DivideExpression		DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		java.lang.Math.round																																																																																						Single-KC		KC2			CS401Fall20151	76.01	1444872133	
1639	All Data	cfa92b338f2bd0559c41988f68bc75a8	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:27:38	America/New_York	401	ATTEMPT				Strings	jString1	1	2015-10-15 01:20:57	jString1	1	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20151	49.93	1444872508	
1640	All Data	9beb270e8fdd4c615d25544173cd2664	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:28:33	America/New_York	55	ATTEMPT				Strings	jString1	1	2015-10-15 01:20:57	jString1	2	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20151	18.12	1444872531	
1641	All Data	bf06293fb72d791b2e7a81e53f079ef0	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:28:55	America/New_York	22	ATTEMPT				Strings	jString1	1	2015-10-15 01:20:57	jString1	3	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20151	17.24	1444872552	
1642	All Data	d6f063db58391789fce95aee6e3007d1	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:29:15	America/New_York	20	ATTEMPT				Strings	jString1	1	2015-10-15 01:20:57	jString1	4	1	CORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20151	16.49	1444872571	
1643	All Data	e8f1f28eb5c50f73a31fd7c332011ae3	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:29:54	America/New_York	39	ATTEMPT				Strings	jString2	1	2015-10-15 01:29:15	jString2	1	1	CORRECT								IntDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.length		java.lang.System.out.print																																																																																Single-KC		KC63			CS401Fall20151	19.73	1444872614	
1644	All Data	8f2f2b3f161509e4446da8fdf96324bf	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:30:23	America/New_York	29	ATTEMPT				Strings	jString3	1	2015-10-15 01:29:54	jString3	1	1	CORRECT								SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																								Single-KC		KC73			CS401Fall20151	20.12	1444872643	
1645	All Data	b74f94defaf96bca37383ab9daa676d9	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:30:48	America/New_York	25	ATTEMPT				Strings	jString4	1	2015-10-15 01:30:23	jString4	1	1	CORRECT								ActualMethodParameter		CharDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.charAt		java.lang.System.out.print																																																																														Single-KC		KC85			CS401Fall20151	17.12	1444872665	
1646	All Data	abb085b6b17b53a01ced95e71473418b	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:31:09	America/New_York	21	ATTEMPT				Strings	jString5	1	2015-10-15 01:30:48	jString5	1	1	CORRECT								ConstructorCall		IntDataType		ObjectCreationStatement		ObjectVariable		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringInitializationStatement		StringVariable		VariableInitializationStatement		java.lang.System.out.print																																																																														Single-KC		KC72			CS401Fall20151	22.45	1444872691	
1647	All Data	2404ef544da8d51538fabd19f92cb48a	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:31:35	America/New_York	26	ATTEMPT				Strings	jString6	1	2015-10-15 01:31:09	jString6	1	1	CORRECT								StringDataType		StringLiteral		StringLiteralMethodInvocation		java.lang.String.substring		java.lang.System.out.print																																																																																												Single-KC		KC12			CS401Fall20151	23.9	1444872719	
1648	All Data	b949d45c96861b31d8a688c7f3fce9a1	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:32:07	America/New_York	32	ATTEMPT				Primitive_Data_Types	jString_to_Double	1	2015-10-15 01:31:35	jString_to_Double	1	0	INCORRECT								DoubleDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Double.parseDouble																																																																																				Single-KC		KC77			CS401Fall20151	42.29	1444872769	
1649	All Data	5ff287773f80d71c6008fe68023cbeb4	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:32:52	America/New_York	45	ATTEMPT				Primitive_Data_Types	jString_to_Double	1	2015-10-15 01:31:35	jString_to_Double	2	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Double.parseDouble																																																																																				Single-KC		KC77			CS401Fall20151	5.27	1444872777	
1650	All Data	673fa7c6d0e8c0a70904a7510fe62965	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:33:00	America/New_York	8	ATTEMPT				Primitive_Data_Types	jString_to_Int	1	2015-10-15 01:32:52	jString_to_Int	1	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Integer.parseInt																																																																																		Single-KC		KC28			CS401Fall20151	10.9	1444872791	
1651	All Data	8d7f4aaca688a02306ae679730ad800f	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:33:20	America/New_York	20	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	1	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	37.56	1444872838	
1652	All Data	78d8a94535288b530ed890c1cfc3ff19	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:34:03	America/New_York	43	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	2	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	20.65	1444872864	
1653	All Data	521fc46dfbbe7e40b98d6fd519496561	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:34:28	America/New_York	25	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	3	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	6.35	1444872874	
1654	All Data	9115862a1da4f2d6b973a7b2b98009a5	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:34:37	America/New_York	9	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	4	0	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	8.95	1444872886	
1655	All Data	96d83ff511774f53b13139813b8d4707	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:34:51	America/New_York	14	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	5	0	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	7.92	1444872899	
1656	All Data	c3e1b19daf0b02f18da1bd64c884d72a	Stu_997223ed49c45b1975a251799573df74	0	2015-10-15 01:35:03	America/New_York	12	ATTEMPT				Strings	jStringEqual	1	2015-10-15 01:33:00	jStringEqual	6	1	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20151	25.27	1444872928	
